pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,Box,,,,,,,,,,," 20YQ001FUK, Lenovo ThinkPad P15 Gen 2 Intel Core i7 | Box.co.uk",,,,,,,,,"£2,907.49,£2,907.49","
                                        Coming Soon                                    ",,20YQ001FUK,,,,,,,,2022-02-04 13:07:23,,,,https://www.box.co.uk/20YQ001FUK-Lenovo-ThinkPad-P15-Gen-2-Intel-Core-i7-_3850549.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," 81M9006DUK, Lenovo 300e Windows 2nd Gen | Box.co.uk",,,,,,,,,"£356.49,£356.49","
                                        Coming Soon                                    ",,81M9006DUK,,,,,,,,2022-02-04 13:07:33,,,,https://www.box.co.uk/81M9006DUK-Lenovo-300e-Windows-2nd-Gen_3554278.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," 20VX0012UK, Lenovo ThinkPad P14s Gen 2 | Box.co.uk",,,,,,,,,"£1,267.99,£1,267.99","
                                        Coming Soon                                    ",,20VX0012UK,,,,,,,,2022-02-04 13:07:39,,,,https://www.box.co.uk/20VX0012UK-Lenovo-ThinkPad-P14s-Gen-2_3611560.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," NH.QAUEK.001, Acer Predator Helios 300 Intel Core i7 | Box.co.uk",,,,,,,,,"£1,299.97",,,NH.QAUEK.001,,,,,,,,2022-02-04 13:07:49,,,,https://www.box.co.uk/NH.QAUEK.001-Acer-Predator-Helios-300-Intel-Core-i7-1_3557442.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," PGJT2, Dell Vostro 3591 | Box.co.uk",,,,,,,,,£592.99,,,PGJT2,,,,,,,,2022-02-04 13:07:58,,,,https://www.box.co.uk/PGJT2-Dell-Vostro-3591_2945614.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," 82FN0017UK, Lenovo Yoga 6 AMD Ryzen 7 8GB RAM 256GB | Box.co.uk",,,,,,,,,"£729.97,£729.97","
                                        Coming Soon                                    ",,82FN0017UK,,,,,,,,2022-02-04 13:08:08,,,,https://www.box.co.uk/82FN0017UK-Lenovo-Yoga-6-AMD-Ryzen-7-8GB-RAM-256GB-_3333263.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,, ASUS TUF Gaming A15 Ryzen 5 8GB RAM 512GB Nvidia GTX | Box.co.uk,,,,,,,,,£979.99,,,"FA506IU-HN255T,FA506IU-HN255T",,,,,,,,2022-02-04 13:08:18,,,,https://www.box.co.uk/ASUS-TUF-Gaming-A15-Ryzen-5-8GB-RAM-512G_2940904.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," 82FN0016UK, Lenovo Yoga 6 AMD Ryzen 5 8GB RAM 256GB | Box.co.uk",,,,,,,,,"£619.97,£619.97","
                                        Coming Soon                                    ",,82FN0016UK,,,,,,,,2022-02-04 13:08:29,,,,https://www.box.co.uk/82FN0016UK-Lenovo-Yoga-6-AMD-Ryzen-5-8GB-RAM-256GB-_3333262.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," CB5400FMA-AI0033, ASUS CB5400FMA-AI0033 | Box.co.uk",,,,,,,,,"£682.49,£682.49","
                                        Coming Soon                                    ",,CB5400FMA-AI0033,,,,,,,,2022-02-04 13:08:38,,,,https://www.box.co.uk/CB5400FMA-AI0033-ASUS-CB5400FMA-AI0033_3611780.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
,,,,,Box,,,,,,,,,,," NP750XDA-KD5UK, Samsung Galaxy Book Intel Core i5 | Box.co.uk",,,,,,,,,"£794.49,£794.49","
                                            ,
                                        In Stock                                            ,
                                    ",,NP750XDA-KD5UK,,,,,,,,2022-02-04 13:08:47,,,,https://www.box.co.uk/NP750XDA-KD5UK-Samsung-Galaxy-Book-Intel-Core-i5-8GB-RA_3812131.html,,,BID002464,T-1000,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,
