pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,HOMEBASE,,,,,,,,,,,"Foliage Mix - 17cm,Foliage Mix - 17cm",,,,,,,,,"                      £12.00,                  ,                              £12.00,                          ",Sold out,,"              SKU: 628591,            ",,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/foliage-mix-17cm/13499751.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Coir Round Pot 14cm,Coir Round Pot 14cm",,,,,,,,,"                      £1.95,                  ,                              £1.95,                          ",Sold out,,,,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/coir-round-pot-14cm/13487132.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Faux Leather Log Bucket - Grey,Faux Leather Log Bucket - Grey",,,,,,,,,"                      £25.00,                  ,                              £25.00,                          ",Sold out,,"              SKU: 517412,            ",,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/faux-leather-log-bucket-grey/13496926.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Coco & Coir Coco Boost All Purpose Compost  with Added Nutrients - 15L,Coco & Coir Coco Boost All Purpose Compost  with Added Nutrients - 15L",,,,,,,,,"                      £4.95,                  ,                              £4.95,                          ",Sold out,,"              SKU: 628045,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/coco-coir-coco-boost-all-purpose-compost-with-added-nutrients-15l/13487131.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Coco & Coir Seed Germination Dots - 40mm,Coco & Coir Seed Germination Dots - 40mm",,,,,,,,,"                      £6.95,                  ,                              £6.95,                          ",Sold out,,"              SKU: 628047,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/coco-coir-seed-germination-dots-40mm/13487129.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Coco & Coir Coco Grow+ Seed & Cutting Compost  + 20% Perlite - 15L,Coco & Coir Coco Grow+ Seed & Cutting Compost  + 20% Perlite - 15L",,,,,,,,,"                      £4.95,                  ,                              £4.95,                          ",Sold out,,"              SKU: 628043,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/coco-coir-coco-grow-seed-cutting-compost-20-perlite-15l/13487127.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Musa Oriental Dwarf (Banana Plant) in Wicker Basket - 15cm,Musa Oriental Dwarf (Banana Plant) in Wicker Basket - 15cm",,,,,,,,,"                      £15.00,                  ,                              £15.00,                          ",Sold out,,"              SKU: 627957,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/musa-oriental-dwarf-banana-plant-in-wicker-basket-15cm/13485873.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Calathea (Prayer Plant) in Wicker Basket - 15cm,Calathea (Prayer Plant) in Wicker Basket - 15cm",,,,,,,,,"                      £15.00,                  ,                              £15.00,                          ",Sold out,,"              SKU: 627955,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/calathea-prayer-plant-in-wicker-basket-15cm/13485872.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Aloe Vera House Plant in Basket 15cm,Aloe Vera House Plant in Basket 15cm",,,,,,,,,"                      £15.00,                  ,                              £15.00,                          ",Sold out,,"              SKU: 627954,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/aloe-vera-house-plant-in-basket-15cm/13485871.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Dracaena marginata (Dragon Tree) in Wicker Basket - 19cm,Dracaena marginata (Dragon Tree) in Wicker Basket - 19cm",,,,,,,,,"                      £29.00,                  ,                              £29.00,                          ",Sold out,,"              SKU: 627949,            ",,,,,,,,2022-01-21 14:22:46,,,,https://www.homebase.co.uk/dracaena-marginata-dragon-tree-in-wicker-basket-19cm/13485867.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
