pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,appliancecity,,,,,,,,,,,61 to 65 Litre Built In Single Ovens - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:35,,,,https://www.appliancecity.co.uk/cooking/built-in-ovens/built-in-single-ovens/61-to-65-litres/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Miele Warming Drawers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:35,,,,https://www.appliancecity.co.uk/cooking/warming-drawers/miele/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Hoover Freestanding Tumble Dryers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:35,,,,https://www.appliancecity.co.uk/laundry/tumble-dryers/freestanding-tumble-dryers/hoover/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Smeg Hobs - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:35,,,,https://www.appliancecity.co.uk/cooking/hobs/smeg/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Siemens Chimney Hoods - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:35,,,,https://www.appliancecity.co.uk/extraction/chimney-hoods/siemens/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Caple Dual Fuel Range Cookers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/cooking/range-cookers/dual-fuel-range-cookers/caple/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Bosch Integrated Fridges - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/refrigeration/fridges/integrated-fridges/bosch/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Cream Dual Fuel Range Cookers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/cooking/range-cookers/dual-fuel-range-cookers/cream/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Siemens Warming Drawers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/cooking/warming-drawers/siemens/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Graphite Range Cookers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/cooking/range-cookers/graphite/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,8kg Capacity Freestanding Washer Dryers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:36,,,,https://www.appliancecity.co.uk/laundry/washer-dryers/freestanding-washer-dryers/8kg/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
