pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Round Straight Radiator Valves Brushed Nickel - Better Bathrooms,,,,,,,,,£14.79,,,A1/V0028,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a1-round-straight-radiator-valves-brushed-nickel-a1v0028,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A2 - 800mm White Gloss Wall Hung 2 Drawer Vanity Unit- Portland  - Better Bathrooms,,,,,,,,,£224.97,,,BUN/A1/BeBa_17333/79028,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a2-800mm-white-gloss-wall-hung-2-drawer-vanity-unit-portland-buna1beba_1733379028,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Close Coupled Rimless Toilet with Soft Close Seat - Ashford - Better Bathrooms,,,,,,,,,£109.97,,,BUN/A1/BeBa_25892/79023,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a1-close-coupled-rimless-toilet-with-soft-close-seat-ashford-buna1beba_2589279023,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Close Coupled Rimless Toilet with Soft Close Seat - Ashford - Better Bathrooms,,,,,,,,,£109.97,,,BUN/A1/BeBa_25893/79022,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a1-close-coupled-rimless-toilet-with-soft-close-seat-ashford-buna1beba_2589379022,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 -  White Basin Vanity Unit and Toilet Unit - Agora - Better Bathrooms,,,,,,,,,£234.97,,,BUN/A1/BeBa_25562/79017,,,,,,,,2021-09-28 12:41:09,,,,https://www.betterbathrooms.com/p/grade-a1-white-basin-vanity-unit-and-toilet-unit-agora-buna1beba_2556279017,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - White Basin Vanity Unit and Toilet Unit - Agora - Better Bathrooms,,,,,,,,,£234.97,,,BUN/A1/BEBA_25565/79016,,,,,,,,2021-09-28 12:41:09,,,,https://www.betterbathrooms.com/p/grade-a1-white-basin-vanity-unit-and-toilet-unit-agora-buna1beba_2556579016,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - White Basin Vanity Unit and Toilet Unit - Agora - Better Bathrooms,,,,,,,,,£234.97,,,BUN/A1/BeBa_25564/79015,,,,,,,,2021-09-28 12:41:09,,,,https://www.betterbathrooms.com/p/gard-a1-white-basin-vanity-unit-and-toilet-unit-agora-buna1beba_2556479015,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - 600mm White Freestanding Vanity Unit with Basin - Florence - Better Bathrooms,,,,,,,,,£274.97,,,BUN/A1/BeBa_25512/79013,,,,,,,,2021-09-28 12:41:09,,,,https://www.betterbathrooms.com/p/grade-a1-600mm-white-freestanding-vanity-unit-with-basin-florence-buna1beba_2551279013,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - 600mm White Freestanding Vanity Unit with Basin - Florence - Better Bathrooms,,,,,,,,,£274.97,,,BUN/77985749/1/BeBa_25512/79012,,,,,,,,2021-09-28 12:41:09,,,,https://www.betterbathrooms.com/p/grade-a1-600mm-white-freestanding-vanity-unit-with-basin-florence-bun779857491beba_2551279012,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A2 - Arissa Round Chrome Wall Mounted Basin Mixer Tap - Better Bathrooms,,,,,,,,,£70.18,,,78095086/1/BeBa_26861,,,,,,,,2021-09-28 12:41:09,,,,https://www.betterbathrooms.com/p/grade-a2-arissa-round-chrome-wall-mounted-basin-mixer-tap-780950861beba_26861,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,Evan Square Close Coupled WC Pan - Better Bathrooms,,,,,,,,,£189.52,,,BeBa_26905,,,,,,,,2021-09-28 12:41:11,,,,https://www.betterbathrooms.com/p/beba_26905/evan-beba_26905,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
